Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
CBP,70B06C21F00000746,CENTRAL LAKE ARMOR EXPRESS INC,0.0,2023-03-28,P00002,"ARMOR, PERSONAL",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,BODY ARMOR,CONT_AWD_70B06C21F00000746_7014_HSBP1017D00002_7014
CBP,70B03C23F00000513,HORIZON PERFORMANCE L.L.C.,0.0,2023-05-25,P00001,SPECIAL STUDIES/ANALYSIS- EDUCATIONAL,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,CHANGE IN PERIOD OF PERFORMANCE,CONT_AWD_70B03C23F00000513_7014_GS00F255DA_4732
CBP,70B03C23F00000020,"ZEPHYR AVIATION, LLC",0.0,2022-11-07,P00001,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR CHARTER,OTHER MANAGEMENT CONSULTING SERVICES,ADMIN MODIFICATION TO CORRECT FLIGHT SCHEDULE DATES,CONT_AWD_70B03C23F00000020_7014_GS33F0011V_4730
CBP,70B03C20F00001383,LOYAL SOURCE GOVERNMENT SERVICES LLC,0.0,2022-12-16,P00033,MEDICAL- EVALUATION/SCREENING,TEMPORARY HELP SERVICES,MEDICAL SERVICES,CONT_AWD_70B03C20F00001383_7014_V797D30203_3600
CBP,70B02C21F00001410,"ACG SYSTEMS, INC.",0.0,2023-01-18,P00001,"RADIO NAVIGATION EQUIPMENT, EXCEPT AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,CONTRACT CLOSEOUT,CONT_AWD_70B02C21F00001410_7014_70B04C19D00000025_7014
CBP,70B02C22P00000363,LG TECH LLC,0.0,2023-09-29,P00003,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,"CBP'S AIR AND MARINE OPERATIONS CENTER (AMOC) DECOMMISSIONING OF UHF RADIO NETWORK IN EAST HAMPTON, CT - INTERNAL ADMINISTRATIVE MOD TO CHANGE IPP APPROVER.",CONT_AWD_70B02C22P00000363_7014_-NONE-_-NONE-
CBP,70B03C19F00001102,THE LIOCE GROUP INC,0.0,2023-04-19,P00007,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,CHANGE IN IPP APPROVER,CONT_AWD_70B03C19F00001102_7014_GS03F0143Y_4732
CBP,70B02C20F00000813,"PROCOM COMMUNICATIONS, LLC",0.0,2022-12-06,P00006,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,NO-COST MODIFICATION TO EXTEND THE PERIOD OF PERFORMANCE.,CONT_AWD_70B02C20F00000813_7014_70B04C19D00000019_7014
CBP,70B01C20C00000151,FOUR STATE BORDER SOLUTIONS LLC,0.0,2023-06-29,P00005,"CONSTRUCTION OF HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",MODIFICATION TO EXTEND THE PERIOD OF PERFORMANCE.,CONT_AWD_70B01C20C00000151_7014_-NONE-_-NONE-
CBP,70B01C21C00000068,"ARROW INDIAN CONTRACTORS, INC.",0.0,2022-11-21,P00004,MAINTENANCE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,ALL OTHER SPECIALTY TRADE CONTRACTORS,EXTEND THE PERIOD OF PERFORMANCE TO 7/25/2022,CONT_AWD_70B01C21C00000068_7014_-NONE-_-NONE-
CBP,70B02C22P00000363,LG TECH LLC,0.0,2023-05-05,P00002,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,"MODIFICATION TO EXTEND PERIOD OF PERFORMANCE END DATE.  CBP'S AIR AND MARINE OPERATIONS CENTER (AMOC) DECOMMISSIONING OF UHF RADIO NETWORK IN EAST HAMPTON, CT.",CONT_AWD_70B02C22P00000363_7014_-NONE-_-NONE-
CBP,70B01C22F00001040,"ARROW INDIAN CONTRACTORS, INC.",0.0,2023-01-12,P00001,REPAIR OR ALTERATION OF MAINTENANCE BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,EXTEND PERIOD OF PERFORMANCE END DATE TO 3/10/2023.,CONT_AWD_70B01C22F00001040_7014_70B01C20G00000003_7014
CBP,70B02C22F00000865,"ACG SYSTEMS, INC.",0.0,2023-07-07,P00001,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,P00001 - MODIFICATION TO EXTEND THE PERIOD OF PERFORMANCE FOR 12 MONTHS DUE TO GOVERNMENT AND VENDOR DELAYS.  FACILITY IS NOT COMPLETE YET WHICH IS DELAYING THE DELIVERY AND INSTALLATION OF EQUIPMENT.,CONT_AWD_70B02C22F00000865_7014_70B04C19D00000025_7014
CBP,70B03C19F00001102,THE LIOCE GROUP INC,0.0,2022-10-25,P00006,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,CHANGE IN IPP APPROVER,CONT_AWD_70B03C19F00001102_7014_GS03F0143Y_4732
CBP,HSBP1016P00828,"PONCIANO CONSTRUCTION, INC.",0.0,2023-03-06,P00001,REPAIR OR ALTERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,CONTRACT CLOSEOUT,CONT_AWD_HSBP1016P00828_7014_-NONE-_-NONE-
CBP,HSBP1015F00390,CORP TEN INTERNATIONAL,0.0,2022-12-14,P00001,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,COMPUTER AND SOFTWARE STORES,CONTRACT CLOSEOUT,CONT_AWD_HSBP1015F00390_7014_GS35F0467R_4730
CBP,70B03C23P00000475,A2Z INNOVATIVE SOLUTIONS LLC,0.0,2023-09-11,P00001,TRUCK AND TRACTOR ATTACHMENTS,INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,CHANGE PERIOD OF PERFORMANCE AND CHANGE BRAND OF TRAILER.,CONT_AWD_70B03C23P00000475_7014_-NONE-_-NONE-
CBP,70B01C21F00001327,BLUE SKIES FURNITURE LLC,0.0,2023-02-21,P00003,INSTALLATION OF EQUIPMENT- FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,"THE PURPOSE OF THIS MODIFICATION IS TO CLOSEOUT THIS AWARD. THE TOTAL AMOUNT OF $375,261.58 HAS BEEN INVOICED AND SETTLED. ALL REQUIRED CONTRACT ADMINISTRATION ACTIONS HAVE BEEN FULLY AND SATISFACTORILY ACCOMPLISHED AND ARE DOCUMENTED IN THE FILE.",CONT_AWD_70B01C21F00001327_7014_GS27F009GA_4732
CBP,70B06C23P00000597,CRASH DATA GROUP INC,0.0,2023-09-25,P00001,IT AND TELECOM - COMPUTE: SERVERS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),ELECTRONIC COMPUTER MANUFACTURING,MODIFICATION P00001 IS TO INCLUDE A REVISED SOW TO CORRECT THE DELIVERY ADDRESSES FOR THIS ORDER.  THIS MOD SHALL BE AT NO ADDITIONAL COST TO THE GOVERNMENT.,CONT_AWD_70B06C23P00000597_7014_-NONE-_-NONE-
CBP,70B06C21F00001542,"EDGE TECHNOLOGY DISTRIBUTORS, INC.",0.0,2022-11-07,P00003,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,MOD # 3 EXTENDS THE PERIOD OF PERFORMANCE AND CHANGE THE CONTRACTING OFFICER'S REPRESENTATIVE (COR),CONT_AWD_70B06C21F00001542_7014_70B04C19D00000017_7014
CBP,70B02C21F00001048,CORP TEN INTERNATIONAL,0.0,2022-11-01,P00001,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),COMPUTER AND SOFTWARE STORES,"THE PURPOSE OF THIS MODIFICATION TO THE DELIVERY ORDER IS TO EXTEND THE DELIVERY DATE FOR LINE ITEM 30 TO DECEMBER 1, 2022.",CONT_AWD_70B02C21F00001048_7014_GS35F0467R_4730
CBP,70B01C22F00001040,"ARROW INDIAN CONTRACTORS, INC.",0.0,2023-02-21,P00002,REPAIR OR ALTERATION OF MAINTENANCE BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,TO CHANGE THE CLIN TAB TO MATCH THE PERIOD OF PERFORMANCE DATE AND TO CHANGE THE IPP APPROVER CO'S NAME.,CONT_AWD_70B01C22F00001040_7014_70B01C20G00000003_7014
CBP,70B02C21F00001205,"ACG SYSTEMS, INC.",0.0,2023-02-22,P00002,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,NO COST TIME EXTENSION,CONT_AWD_70B02C21F00001205_7014_70B04C19D00000025_7014
CBP,70B03C22C00000024,"JOSE ERNESTO SALAZAR, LLC",0.0,2022-12-13,P00002,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,CHANGE COR TO EDWARD ZION,CONT_AWD_70B03C22C00000024_7014_-NONE-_-NONE-
CBP,70B03C23F00000272,LOYAL SOURCE GOVERNMENT SERVICES LLC,0.0,2023-08-11,P00006,MEDICAL- EVALUATION/SCREENING,TEMPORARY HELP SERVICES,MEDICAL SUPPORT SERVICES,CONT_AWD_70B03C23F00000272_7014_36F79722D0185_3600
CBP,70B06C22P00000483,NOELANI VENTURES L.L.C,0.0,2023-03-22,P00001,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,POP 2 MONTH EXTENSION,CONT_AWD_70B06C22P00000483_7014_-NONE-_-NONE-
CBP,70B03C23F00000020,"ZEPHYR AVIATION, LLC",0.0,2022-11-30,P00004,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR CHARTER,OTHER MANAGEMENT CONSULTING SERVICES,"RESCHEDULE ONE CANCELED FLIGHT, EXTEND POP",CONT_AWD_70B03C23F00000020_7014_GS33F0011V_4730
CBP,70B03C22P00000510,"MALTA ENTERPRISES, INC.",0.0,2022-11-08,P00001,OTHER QC/TEST/INSPECT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,ELECTRICAL WORK (EXTEND POP),CONT_AWD_70B03C22P00000510_7014_-NONE-_-NONE-
CBP,70B02C20F00000813,"PROCOM COMMUNICATIONS, LLC",0.0,2023-06-13,P00007,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,P000037 - NCE FOR 4 MONTHS DUE TO CONSTRUCTION AND FACILITY DELAYS.,CONT_AWD_70B02C20F00000813_7014_70B04C19D00000019_7014
CBP,70B01C22C00000051,T&B PAINTING CO INC.,0.0,2023-01-12,P00002,REPAIR OR ALTERATION OF OTHER NON-BUILDING FACILITIES,POURED CONCRETE FOUNDATION AND STRUCTURE CONTRACTORS,MODIFICATION TO MODIFY THE SOW AND EXTEND THE POP.,CONT_AWD_70B01C22C00000051_7014_-NONE-_-NONE-
CBP,70B03C20F00001383,LOYAL SOURCE GOVERNMENT SERVICES LLC,0.0,2023-04-05,P00043,MEDICAL- EVALUATION/SCREENING,TEMPORARY HELP SERVICES,MEDICAL SCREENING SERVICES,CONT_AWD_70B03C20F00001383_7014_V797D30203_3600
CBP,70B06C22P00000483,NOELANI VENTURES L.L.C,0.0,2023-08-14,P00002,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,DUE TO GLOBAL SUPPLY DELAYS THE TERM OF THE CONTRACT HAD TO BE EXTENDED.,CONT_AWD_70B06C22P00000483_7014_-NONE-_-NONE-
CBP,70B06C23F00000583,"GREY GHOST, LLC",0.0,2023-06-23,P00001,EDUCATION/TRAINING- SECURITY,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,"COURSE LOCATIONS NEEDED TO SWAP FOR CLINS 30 & 50. BILATERAL, NO COST MODIFICATION.",CONT_AWD_70B06C23F00000583_7014_47QREA20D000K_4732
CBP,70B01C22F00001032,T&B PAINTING CO INC.,0.0,2022-10-13,P00001,REPAIR OR ALTERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,THIS MODIFICATION ADJUSTED THE COMPLETION DATE OF THE PROJECT TO MATCH WITH THE ISSUANCE OF THE NTP.,CONT_AWD_70B01C22F00001032_7014_70B01C21G00000009_7014
CBP,70B02C19F00000846,"EDGE TECHNOLOGY DISTRIBUTORS, INC.",0.0,2023-04-18,P00001,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,CONTRACT CLOSEOUT,CONT_AWD_70B02C19F00000846_7014_70B04C19D00000017_7014
CBP,70B03C22F00001233,MOBILE CONCEPTS SPECIALTY VEHICLES INC,0.0,2023-09-29,P00001,TRAILERS,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,TRAILER,CONT_AWD_70B03C22F00001233_7014_GS30F0012T_4730
CBP,70B03C22F00001349,BURHANI ENTERPRISES INC,0.0,2023-02-13,P00002,MISCELLANEOUS SPECIAL INDUSTRY MACHINERY,HARDWARE MANUFACTURING,CHANGE DELIVERY DATE,CONT_AWD_70B03C22F00001349_7014_47QSHA22D000M_4732
CBP,HSBP1017J01056,"ASRC FEDERAL FIELD SERVICES, LLC",0.0,2023-03-03,P00003,MAINTENANCE OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE),SITE PREPARATION CONTRACTORS,CONTRACT CLOSEOUT,CONT_AWD_HSBP1017J01056_7014_HSBP1016D00005_7014
CBP,70B03C22C00000024,"JOSE ERNESTO SALAZAR, LLC",0.0,2022-11-08,P00001,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,REMOVE GROUNDS FROM CAR,CONT_AWD_70B03C22C00000024_7014_-NONE-_-NONE-
CBP,70B01C22F00001032,T&B PAINTING CO INC.,0.0,2023-06-12,P00002,REPAIR OR ALTERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,CLOSE OUT MODIFICATION,CONT_AWD_70B01C22F00001032_7014_70B01C21G00000009_7014
CBP,70B01C23C00000171,PRESTIGE DEVELOPMENT SERVICES INC,0.0,2023-09-30,P00001,REPAIR OR ALTERATION OF PARKING FACILITIES,ALL OTHER SPECIALTY TRADE CONTRACTORS,ADMINISTRATIVE MODIFICATION TO CHANGE COR FOR IPP APPROVER.,CONT_AWD_70B01C23C00000171_7014_-NONE-_-NONE-
CBP,70B06C21F00000661,CENTRAL LAKE ARMOR EXPRESS INC,0.0,2023-03-07,P00003,"ARMOR, PERSONAL",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,BODY ARMOR,CONT_AWD_70B06C21F00000661_7014_HSBP1017D00002_7014
CBP,70B03C21P00000044,UNIFIRST CORPORATION,0.0,2023-09-10,P00004,OTHER ENVIRONMENTAL SERVICES,INDUSTRIAL LAUNDERERS,IPP APPROVER CHANGE,CONT_AWD_70B03C21P00000044_7014_-NONE-_-NONE-
CBP,70B06C22F00001325,SYZYGY INTEGRATION LLC,0.0,2023-09-30,P00002,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,COMMUNICATIONS EQUIPMENT,CONT_AWD_70B06C22F00001325_7014_70B06C21D00000039_7014
CBP,70B02C21F00001234,NEXTGEN FEDERAL SYSTEMS LLC,0.0,2023-05-10,P00015,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,MODIFICATION TO REVISE LABOR CATEGORY TASK DESCRIPTION FOR CBP'S AIR & MARINE OPERATIONS (AMO) FIELD AND TECHNOLOGY SUPPORT SERVICES.,CONT_AWD_70B02C21F00001234_7014_47QRAD20D1206_4732
CBP,70B06C21F00001645,CENTRAL LAKE ARMOR EXPRESS INC,0.0,2023-03-07,P00003,"ARMOR, PERSONAL",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,BODY ARMOR,CONT_AWD_70B06C21F00001645_7014_HSBP1017D00002_7014
CBP,70B03C21F00001090,ASTROPHYSICS INC,0.0,2022-12-01,P00002,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,IRRADIATION APPARATUS MANUFACTURING,THE PURPOSE OF THIS MODIFICATION IS TO EXTEND THE PERIOD OF PERFORMANCE UNTIL 11/30/2023 AND ADD CLAUSE,CONT_AWD_70B03C21F00001090_7014_70B03C21D00000035_7014
CBP,70B06C22F00001325,SYZYGY INTEGRATION LLC,0.0,2023-09-30,P00001,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,COMMUNICATIONS EQUIPMENT,CONT_AWD_70B06C22F00001325_7014_70B06C21D00000039_7014
CBP,70B04C23F00000266,"PANAMERICA COMPUTERS, INC.",0.0,2023-06-14,P00001,IT AND TELECOM - IT MANAGEMENT TOOLS/PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,INFRASTRUCTURE EQUIPMENT  FOR  MCCLELLAN-PALOMAR AIRPORT AN USER FEE AIRPORT,CONT_AWD_70B04C23F00000266_7014_HSHQDC12D00013_7001
CBP,70B01C19F00000514,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",0.0,2023-02-14,P00017,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,CUSTOM COMPUTER PROGRAMMING SERVICES,NO COST EXTENSION TO PERIOD OF PERFORMANCE FOR CLINS 60/70/150/160,CONT_AWD_70B01C19F00000514_7014_70B01C19A00000022_7014
CBP,70B06C23F00000633,"DEAF ACCESS SOLUTIONS, INC",0.0,2023-07-26,P00002,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,TRANSLATION AND INTERPRETATION SERVICES,MOD TO UPDATE LOCATION IN SOW.,CONT_AWD_70B06C23F00000633_7014_70FA4022A00000011_7022
CBP,70B06C22F00001174,CELLCO PARTNERSHIP,0.0,2022-10-19,P00001,IT AND TELECOM - MOBILE DEVICE SUPPORT SERVICES (LABOR),OTHER COMPUTER RELATED SERVICES,TO CHANGE THE DELIVERY DATE TO 11/23/22,CONT_AWD_70B06C22F00001174_7014_70B04C20A00000016_7014
CBP,70B02C22P00000304,TIME BASE CORP,0.0,2022-11-02,P00001,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,NO COST EXTENSION,CONT_AWD_70B02C22P00000304_7014_-NONE-_-NONE-
CBP,70B01C19F00001061,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",0.0,2023-06-09,P00028,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,CUSTOM COMPUTER PROGRAMMING SERVICES,PERIOD OF PERFORMANCE EXTENSION FOR CLIN 530,CONT_AWD_70B01C19F00001061_7014_70B01C19A00000022_7014
CBP,70B01C19F00000206,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",0.0,2022-11-02,P00007,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,CUSTOM COMPUTER PROGRAMMING SERVICES,THE PURPOSE OF MODIFICATION P00007 IS TO PERFORM AN INTERNAL ADMIN MOD TO ALLOW FOR PROPER INVOICE PAYMENTS FROM CSRA LLC TO GDIT.,CONT_AWD_70B01C19F00000206_7014_70B01C19A00000022_7014
CBP,70B03C23F00000314,INTERIOR RESOURCE GROUP INC,0.0,2023-05-08,P00002,MISCELLANEOUS FURNITURE AND FIXTURES,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,MODIFIED TO CORRECT THE DELIVERY DATE.,CONT_AWD_70B03C23F00000314_7014_GS28F0038W_4730
CBP,70B01C19F00000514,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",0.0,2022-11-02,P00015,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,CUSTOM COMPUTER PROGRAMMING SERVICES,THE PURPOSE OF MODIFICATION P00015 IS TO PERFORM AN INTERNAL ADMIN MOD TO ALLOW FOR PROPER INVOICE PAYMENTS FROM CSRA LLC TO GDIT.,CONT_AWD_70B01C19F00000514_7014_70B01C19A00000022_7014
CBP,70B03C22F00000924,ZENN GROUP LLC,0.0,2023-02-27,P00001,"MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,CHANGE GENERATOR TYPE.,CONT_AWD_70B03C22F00000924_7014_47QSWA22D0052_4732
CBP,70B03C18F00000895,NATIVE ENERGY & TECHNOLOGY INC,0.0,2023-05-30,P00001,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",FACILITIES SUPPORT SERVICES,DE-OBLIGATION OF UNUSED FUNDS,CONT_AWD_70B03C18F00000895_7014_HSBP1015D00006_7014
CBP,70B01C22F00000914,TACTICAL INFRASTRUCTURE MAINTENANCE SOLUTIONS LLC,0.0,2023-08-15,P00002,MAINTENANCE OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS,ALL OTHER SPECIALTY TRADE CONTRACTORS,MODIFICATION TO EXTEND THE PERIOD OF PERFORMANCE FOR LINE ITEM 40.,CONT_AWD_70B01C22F00000914_7014_70B01C21D00000023_7014
CBP,70B03C23P00000370,RUBBAGE CONTROL SERVICES LLC,0.0,2023-07-28,P00001,HOUSEKEEPING- WASTE TREATMENT/STORAGE,SOLID WASTE COLLECTION,"CORRECTION TO PERIOD OF PERFORMANCE DATES: MOVE FROM AUGUST 1, 2023 THROUGH JULY 31, 2024 TO AUGUST 7, 2023 THROUGH AUGUST 6, 2024. CORRECTION MATCHES ACTUAL END DATE OF CURRENT CONTRACT.",CONT_AWD_70B03C23P00000370_7014_-NONE-_-NONE-
CBP,70B01C22F00000988,"FDT WATER INFRASTRUCTURE, LLC",0.0,2022-10-13,P00001,SUPPORT- PROFESSIONAL: EMERGENCY RESPONSE/DISASTER PLANNING/PREPAREDNESS SUPPORT,ALL OTHER SPECIALTY TRADE CONTRACTORS,MODIFICATION TO EXTEND THE POP DUE TO PROJECT DELAYS.,CONT_AWD_70B01C22F00000988_7014_70B01C21D00000013_7014
CBP,70B06C22P00000319,RIYED ENTERPRISES LLC,0.0,2023-02-15,P00001,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,"OTHER FOUNDATION, STRUCTURE, AND BUILDING EXTERIOR CONTRACTORS",EXTEND PERIOD OF PERFORMANCE DUE TO GOVERNMENT DELAYS.,CONT_AWD_70B06C22P00000319_7014_-NONE-_-NONE-
CBP,70B01C20P00000637,"ES SQUARED, LLC",0.0,2023-01-24,P00008,HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT,FACILITIES SUPPORT SERVICES,CANINE CENTER - FRONT ROYAL MAINTENANCE AND REPAIR CONTRACT.  ADMINISTRATIVE CORRECTION TO CONTRACT.,CONT_AWD_70B01C20P00000637_7014_-NONE-_-NONE-
CBP,70B01C23F00000179,NATIVE ENERGY & TECHNOLOGY INC,0.0,2023-02-15,P00001,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,FACILITIES SUPPORT SERVICES,"ADMINISTRATIVE MODIFICATION TO CORRECT THE TYPO LISTING THE TASK ORDER NUMBER UNDER THE NOTES SECTION, PAGE 2 OF THE ORIGINAL AWARD.",CONT_AWD_70B01C23F00000179_7014_70B01C18D00000027_7014
CBP,70B03C19P00000319,"CORPORATE SOURCE, INC THE",0.0,2023-02-23,P00009,SUPPORT- PROFESSIONAL: VETERINARY/ANIMAL CARE,PET CARE (EXCEPT VETERINARY) SERVICES,MODIFICATION TO PAUSE KENNEL CARETAKER SERVICES AT THE AGUADILLA LOCATION EFFECTIVE 01/09/23 UNTIL FURTHER NOTICE AS CANINE NOT CURRENTLY AT FACILITY,CONT_AWD_70B03C19P00000319_7014_-NONE-_-NONE-
CBP,70B02C19P00000128,"CLUB DE TIRO EL NARANJAL, INC",0.0,2023-08-17,P00008,MISCELLANEOUS WEAPONS,SPORTING AND RECREATIONAL GOODS AND SUPPLIES MERCHANT WHOLESALERS,THE PURPOSE OF THIS MODIFICATION TO PURCHASE ORDER 70B02C19P00000128 IS TO AMEND THE IPP INVOICE ROUTING TO NANCY CORTES.,CONT_AWD_70B02C19P00000128_7014_-NONE-_-NONE-
CBP,70B04C18F00000296,"EQUINIX, INC.",0.0,2023-02-27,P00023,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,OTHER COMPUTER RELATED SERVICES,ADMINISTRATIVE MODIFICATION TO EXTEND SOME FUNDING LINES DUE TO SITE DELAYS.,CONT_AWD_70B04C18F00000296_7014_GS35F401BA_4732
CBP,70B03C22F00000837,CONSTANCE D GOOCH,0.0,2023-09-07,P00002,WASTE DISPOSAL EQUIPMENT,SEPTIC TANK AND RELATED SERVICES,CHANGE THE COR/IPP RECEIVER.,CONT_AWD_70B03C22F00000837_7014_70B03C21A00000016_7014
CBP,70B04C18F00001336,"EQUINIX, INC.",0.0,2023-05-01,P00022,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,OTHER COMPUTER RELATED SERVICES,ADMINISTRATIVE TO CHANGE THE COR NAME.,CONT_AWD_70B04C18F00001336_7014_GS35F401BA_4732
CBP,70B01C22P00000594,"D7, LLC",0.0,2022-11-16,P00001,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL CONSULTING SERVICES,ADMIN MOD,CONT_AWD_70B01C22P00000594_7014_-NONE-_-NONE-
CBP,70B01C19F00001061,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",0.0,2022-11-02,P00025,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,CUSTOM COMPUTER PROGRAMMING SERVICES,THE PURPOSE OF MODIFICATION P00025 IS TO PERFORM AN INTERNAL ADMIN MOD TO ALLOW FOR PROPER INVOICE PAYMENTS FROM CSRA LLC TO GDIT.,CONT_AWD_70B01C19F00001061_7014_70B01C19A00000022_7014
